LocationType,Location,PlacementType,TimeFrame,DataFormat,Data
Nation,United States,Trial home visit,2020,Number,18250
State,Alaska,Foster family home - non-relative,2020,Number,899
State,Alaska,Foster family home - relative,2020,Number,767
State,Alaska,Group home or institution,2020,Number,120
State,Alaska,Pre-adoptive home,2020,Number,763
State,Alaska,Runaway,2020,Number,25
State,Alaska,Supervised independent living,2020,Number,N.R.
State,Alaska,Trial home visit,2020,Number,286
State,Alabama,Foster family home - non-relative,2020,Number,3526
State,Alabama,Foster family home - relative,2020,Number,887
State,Alabama,Group home or institution,2020,Number,805
State,Alabama,Pre-adoptive home,2020,Number,100
State,Alabama,Runaway,2020,Number,68
State,Alabama,Supervised independent living,2020,Number,40
State,Alabama,Trial home visit,2020,Number,130
State,Arizona,Foster family home - non-relative,2020,Number,3990
State,Arizona,Foster family home - relative,2020,Number,6984
State,Arizona,Group home or institution,2020,Number,2043
State,Arizona,Pre-adoptive home,2020,Number,52
State,Arizona,Runaway,2020,Number,271
State,Arizona,Supervised independent living,2020,Number,93
State,Arizona,Trial home visit,2020,Number,2
State,Arkansas,Foster family home - non-relative,2020,Number,2120
State,Arkansas,Foster family home - relative,2020,Number,1204
State,Arkansas,Group home or institution,2020,Number,521
State,Arkansas,Pre-adoptive home,2020,Number,188
State,Arkansas,Runaway,2020,Number,30
State,Arkansas,Supervised independent living,2020,Number,2
State,Arkansas,Trial home visit,2020,Number,215
State,California,Foster family home - non-relative,2020,Number,23916
State,California,Foster family home - relative,2020,Number,17211
State,California,Group home or institution,2020,Number,2999
State,California,Pre-adoptive home,2020,Number,2418
State,California,Runaway,2020,Number,731
State,California,Supervised independent living,2020,Number,3028
State,California,Trial home visit,2020,Number,434
State,Colorado,Foster family home - non-relative,2020,Number,2320
State,Colorado,Foster family home - relative,2020,Number,1244
State,Colorado,Group home or institution,2020,Number,734
State,Colorado,Pre-adoptive home,2020,Number,83
State,Colorado,Runaway,2020,Number,127
State,Colorado,Supervised independent living,2020,Number,61
State,Colorado,Trial home visit,2020,Number,N.R.
State,Connecticut,Foster family home - non-relative,2020,Number,1745
State,Connecticut,Foster family home - relative,2020,Number,1523
State,Connecticut,Group home or institution,2020,Number,292
State,Connecticut,Pre-adoptive home,2020,Number,311
State,Connecticut,Runaway,2020,Number,N.R.
State,Connecticut,Supervised independent living,2020,Number,124
State,Connecticut,Trial home visit,2020,Number,39
City,District of Columbia,Foster family home - non-relative,2020,Number,233
City,District of Columbia,Foster family home - relative,2020,Number,141
City,District of Columbia,Group home or institution,2020,Number,61
City,District of Columbia,Pre-adoptive home,2020,Number,115
City,District of Columbia,Runaway,2020,Number,25
City,District of Columbia,Supervised independent living,2020,Number,1
City,District of Columbia,Trial home visit,2020,Number,N.R.
State,Delaware,Foster family home - non-relative,2020,Number,312
State,Delaware,Foster family home - relative,2020,Number,32
State,Delaware,Group home or institution,2020,Number,88
State,Delaware,Pre-adoptive home,2020,Number,23
State,Delaware,Runaway,2020,Number,10
State,Delaware,Supervised independent living,2020,Number,N.R.
State,Delaware,Trial home visit,2020,Number,16
State,Florida,Foster family home - non-relative,2020,Number,10335
State,Florida,Foster family home - relative,2020,Number,9853
State,Florida,Group home or institution,2020,Number,2033
State,Florida,Pre-adoptive home,2020,Number,334
State,Florida,Runaway,2020,Number,195
State,Florida,Supervised independent living,2020,Number,768
State,Florida,Trial home visit,2020,Number,N.R.
State,Georgia,Foster family home - non-relative,2020,Number,6860
State,Georgia,Foster family home - relative,2020,Number,2742
State,Georgia,Group home or institution,2020,Number,1242
State,Georgia,Pre-adoptive home,2020,Number,298
State,Georgia,Runaway,2020,Number,104
State,Georgia,Supervised independent living,2020,Number,N.R.
State,Georgia,Trial home visit,2020,Number,124
State,Hawaii,Foster family home - non-relative,2020,Number,656
State,Hawaii,Foster family home - relative,2020,Number,744
State,Hawaii,Group home or institution,2020,Number,55
State,Hawaii,Pre-adoptive home,2020,Number,2
State,Hawaii,Runaway,2020,Number,21
State,Hawaii,Supervised independent living,2020,Number,105
State,Hawaii,Trial home visit,2020,Number,N.R.
State,Idaho,Foster family home - non-relative,2020,Number,616
State,Idaho,Foster family home - relative,2020,Number,524
State,Idaho,Group home or institution,2020,Number,141
State,Idaho,Pre-adoptive home,2020,Number,62
State,Idaho,Runaway,2020,Number,12
State,Idaho,Supervised independent living,2020,Number,N.R.
State,Idaho,Trial home visit,2020,Number,162
State,Illinois,Foster family home - non-relative,2020,Number,7719
State,Illinois,Foster family home - relative,2020,Number,9045
State,Illinois,Group home or institution,2020,Number,1205
State,Illinois,Pre-adoptive home,2020,Number,683
State,Illinois,Runaway,2020,Number,473
State,Illinois,Supervised independent living,2020,Number,580
State,Illinois,Trial home visit,2020,Number,736
State,Indiana,Foster family home - non-relative,2020,Number,5597
State,Indiana,Foster family home - relative,2020,Number,5218
State,Indiana,Group home or institution,2020,Number,948
State,Indiana,Pre-adoptive home,2020,Number,1498
State,Indiana,Runaway,2020,Number,96
State,Indiana,Supervised independent living,2020,Number,64
State,Indiana,Trial home visit,2020,Number,1661
State,Iowa,Foster family home - non-relative,2020,Number,1552
State,Iowa,Foster family home - relative,2020,Number,1856
State,Iowa,Group home or institution,2020,Number,424
State,Iowa,Pre-adoptive home,2020,Number,152
State,Iowa,Runaway,2020,Number,52
State,Iowa,Supervised independent living,2020,Number,31
State,Iowa,Trial home visit,2020,Number,593
State,Kansas,Foster family home - non-relative,2020,Number,3378
State,Kansas,Foster family home - relative,2020,Number,2307
State,Kansas,Group home or institution,2020,Number,563
State,Kansas,Pre-adoptive home,2020,Number,260
State,Kansas,Runaway,2020,Number,83
State,Kansas,Supervised independent living,2020,Number,63
State,Kansas,Trial home visit,2020,Number,588
State,Louisiana,Foster family home - non-relative,2020,Number,1817
State,Louisiana,Foster family home - relative,2020,Number,1133
State,Louisiana,Group home or institution,2020,Number,290
State,Louisiana,Pre-adoptive home,2020,Number,117
State,Louisiana,Runaway,2020,Number,25
State,Louisiana,Supervised independent living,2020,Number,11
State,Louisiana,Trial home visit,2020,Number,147
State,Kentucky,Foster family home - non-relative,2020,Number,5771
State,Kentucky,Foster family home - relative,2020,Number,1211
State,Kentucky,Group home or institution,2020,Number,898
State,Kentucky,Pre-adoptive home,2020,Number,341
State,Kentucky,Runaway,2020,Number,159
State,Kentucky,Supervised independent living,2020,Number,40
State,Kentucky,Trial home visit,2020,Number,237
State,Maine,Foster family home - non-relative,2020,Number,1014
State,Maine,Foster family home - relative,2020,Number,896
State,Maine,Group home or institution,2020,Number,76
State,Maine,Pre-adoptive home,2020,Number,120
State,Maine,Runaway,2020,Number,4
State,Maine,Supervised independent living,2020,Number,18
State,Maine,Trial home visit,2020,Number,107
State,Maryland,Foster family home - non-relative,2020,Number,1247
State,Maryland,Foster family home - relative,2020,Number,1672
State,Maryland,Group home or institution,2020,Number,466
State,Maryland,Pre-adoptive home,2020,Number,104
State,Maryland,Runaway,2020,Number,55
State,Maryland,Supervised independent living,2020,Number,27
State,Maryland,Trial home visit,2020,Number,214
State,Massachusetts,Foster family home - non-relative,2020,Number,3562
State,Massachusetts,Foster family home - relative,2020,Number,2490
State,Massachusetts,Group home or institution,2020,Number,1448
State,Massachusetts,Pre-adoptive home,2020,Number,842
State,Massachusetts,Runaway,2020,Number,84
State,Massachusetts,Supervised independent living,2020,Number,16
State,Massachusetts,Trial home visit,2020,Number,878
State,Michigan,Foster family home - non-relative,2020,Number,3988
State,Michigan,Foster family home - relative,2020,Number,4482
State,Michigan,Group home or institution,2020,Number,716
State,Michigan,Pre-adoptive home,2020,Number,230
State,Michigan,Runaway,2020,Number,88
State,Michigan,Supervised independent living,2020,Number,385
State,Michigan,Trial home visit,2020,Number,771
State,Minnesota,Foster family home - non-relative,2020,Number,1993
State,Minnesota,Foster family home - relative,2020,Number,3333
State,Minnesota,Group home or institution,2020,Number,949
State,Minnesota,Pre-adoptive home,2020,Number,853
State,Minnesota,Runaway,2020,Number,97
State,Minnesota,Supervised independent living,2020,Number,106
State,Minnesota,Trial home visit,2020,Number,429
State,Missouri,Foster family home - non-relative,2020,Number,3838
State,Missouri,Foster family home - relative,2020,Number,5040
State,Missouri,Group home or institution,2020,Number,903
State,Missouri,Pre-adoptive home,2020,Number,1858
State,Missouri,Runaway,2020,Number,100
State,Missouri,Supervised independent living,2020,Number,49
State,Missouri,Trial home visit,2020,Number,862
State,Mississippi,Foster family home - non-relative,2020,Number,1894
State,Mississippi,Foster family home - relative,2020,Number,1077
State,Mississippi,Group home or institution,2020,Number,265
State,Mississippi,Pre-adoptive home,2020,Number,30
State,Mississippi,Runaway,2020,Number,19
State,Mississippi,Supervised independent living,2020,Number,11
State,Mississippi,Trial home visit,2020,Number,298
State,Montana,Foster family home - non-relative,2020,Number,1090
State,Montana,Foster family home - relative,2020,Number,1552
State,Montana,Group home or institution,2020,Number,267
State,Montana,Pre-adoptive home,2020,Number,114
State,Montana,Runaway,2020,Number,17
State,Montana,Supervised independent living,2020,Number,N.R.
State,Montana,Trial home visit,2020,Number,366
State,Nebraska,Foster family home - non-relative,2020,Number,1533
State,Nebraska,Foster family home - relative,2020,Number,1219
State,Nebraska,Group home or institution,2020,Number,149
State,Nebraska,Pre-adoptive home,2020,Number,124
State,Nebraska,Runaway,2020,Number,44
State,Nebraska,Supervised independent living,2020,Number,159
State,Nebraska,Trial home visit,2020,Number,372
State,Nevada,Foster family home - non-relative,2020,Number,1881
State,Nevada,Foster family home - relative,2020,Number,1792
State,Nevada,Group home or institution,2020,Number,184
State,Nevada,Pre-adoptive home,2020,Number,34
State,Nevada,Runaway,2020,Number,63
State,Nevada,Supervised independent living,2020,Number,N.R.
State,Nevada,Trial home visit,2020,Number,398
State,New Hampshire,Foster family home - non-relative,2020,Number,507
State,New Hampshire,Foster family home - relative,2020,Number,353
State,New Hampshire,Group home or institution,2020,Number,314
State,New Hampshire,Pre-adoptive home,2020,Number,8
State,New Hampshire,Runaway,2020,Number,1
State,New Hampshire,Supervised independent living,2020,Number,1
State,New Hampshire,Trial home visit,2020,Number,N.R.
State,New Jersey,Foster family home - non-relative,2020,Number,2149
State,New Jersey,Foster family home - relative,2020,Number,1372
State,New Jersey,Group home or institution,2020,Number,196
State,New Jersey,Pre-adoptive home,2020,Number,31
State,New Jersey,Runaway,2020,Number,21
State,New Jersey,Supervised independent living,2020,Number,19
State,New Jersey,Trial home visit,2020,Number,N.R.
State,New York,Foster family home - non-relative,2020,Number,6894
State,New York,Foster family home - relative,2020,Number,4643
State,New York,Group home or institution,2020,Number,1758
State,New York,Pre-adoptive home,2020,Number,981
State,New York,Runaway,2020,Number,293
State,New York,Supervised independent living,2020,Number,19
State,New York,Trial home visit,2020,Number,906
State,New Mexico,Foster family home - non-relative,2020,Number,1054
State,New Mexico,Foster family home - relative,2020,Number,624
State,New Mexico,Group home or institution,2020,Number,150
State,New Mexico,Pre-adoptive home,2020,Number,136
State,New Mexico,Runaway,2020,Number,49
State,New Mexico,Supervised independent living,2020,Number,6
State,New Mexico,Trial home visit,2020,Number,100
State,North Carolina,Foster family home - non-relative,2020,Number,5784
State,North Carolina,Foster family home - relative,2020,Number,2740
State,North Carolina,Group home or institution,2020,Number,1295
State,North Carolina,Pre-adoptive home,2020,Number,184
State,North Carolina,Runaway,2020,Number,102
State,North Carolina,Supervised independent living,2020,Number,15
State,North Carolina,Trial home visit,2020,Number,311
State,Ohio,Foster family home - non-relative,2020,Number,9103
State,Ohio,Foster family home - relative,2020,Number,3403
State,Ohio,Group home or institution,2020,Number,1841
State,Ohio,Pre-adoptive home,2020,Number,601
State,Ohio,Runaway,2020,Number,157
State,Ohio,Supervised independent living,2020,Number,757
State,Ohio,Trial home visit,2020,Number,151
State,North Dakota,Foster family home - non-relative,2020,Number,957
State,North Dakota,Foster family home - relative,2020,Number,397
State,North Dakota,Group home or institution,2020,Number,86
State,North Dakota,Pre-adoptive home,2020,Number,N.R.
State,North Dakota,Runaway,2020,Number,5
State,North Dakota,Supervised independent living,2020,Number,N.R.
